Tipo de Violencia o Discriminación;Procuraduria;Año;Edad de la Victima;Pais o Municipio Vivienda Victima;Nivel Educativo Victima;Estado Familiar Victima;VIOLENCIA PATRIMONIAL;VIOLENCIA PSICOLOGICA;VIOLENCIA FISICA;VIOLENCIA SEXUAL;VIOLENCIA ECONOMICA;VIOLENCIA SIMBOLICA;DISCRIMINACIÓN EN LOS DERECHOS ECONOMICOS Y LABORALES;DISCRIMINACIÓN EN EL DERECHO A LA EDUCACIÓN;DISCRIMINACIÓN EN EL DERECHO A LA PARTICIPACIÓN POLITICA;DISCRIMINACIÓN EN EL DERECHO DE PARTICIPACIÓN EN EL DESARROLLO RURAL;DISCRIMINACIÓN EN LOS DERECHOS A LA SALUD Y OTROS DERECHOS SOCIALES Y CULTURALES;Relación con la persona denunciada
Violencia Intrafamiliar;San Salvador;2017;30;SOYAPANGO;9o Grado;Soltero(a);0;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Salvador;2017;30;SOYAPANGO;Bachiller;Casado(a);0;1;0;0;0;1;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Santa Ana;2017;30;SANTA ANA;9o Grado;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Cuñado(a)
Violencia Intrafamiliar;Santa Ana;2017;30;SANTA ANA;9o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Usulután;2017;30;SANTA ELENA;9o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Usulután;2017;30;SANTIAGO DE MARIA;9o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;31;EL SALVADOR;Graduado Universitario;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;31;HUIZUCAR;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;31;LA LIBERTAD;2o. Año de Bachillerato;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;31;QUEZALTEPEQUE;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;31;SAN JUAN OPICO;Sin educación académica;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;31;SAN SALVADOR;8o Grado;Soltero(a);0;0;0;0;0;1;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;31;SANTA TECLA;3er Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Libertad;2017;31;SANTA TECLA;Bachiller;Soltero(a);0;0;0;1;0;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;31;SOYAPANGO;Bachiller;Otro;0;1;1;1;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;La Paz;2017;31;SAN JUAN NONUALCO;2o Grado;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia de Género;La Paz;2017;31;SAN JUAN NONUALCO;2o Grado;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;N/D
Violencia de Género;La Paz;2017;31;SAN JUAN NONUALCO;Bachiller;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;31;ZACATECOLUCA;Sin educación académica;Sin Seleccionar;0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Unión;2017;31;CONCHAGUA;9o Grado;Casado(a);0;1;0;0;0;0;1;1;1;0;0;N/D
Violencia de Género;La Unión;2017;31;LA UNION;Bachiller;Soltero(a);0;1;0;0;0;0;1;1;1;0;0;Jefe(a)
Violencia de Género;San Salvador;2017;31;CIUDAD DELGADO;Bachiller;Soltero(a);0;1;0;1;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;San Salvador;2017;31;CUSCATANCINGO;Egresado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;San Salvador;2017;31;CUSCATANCINGO;Egresado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;31;CUSCATANCINGO;Egresado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;San Salvador;2017;31;CUSCATANCINGO;Egresado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;31;SAN MARCOS;Graduado Universitario;Soltero(a);1;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia de Género;San Salvador;2017;31;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;31;SAN SALVADOR;Bachiller;Casado(a);1;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia de Género;San Salvador;2017;31;SOYAPANGO;Bachiller;Soltero(a);0;1;1;1;0;0;0;0;0;0;0;Subalterno(a)
Violencia de Género;Santa Ana;2017;31;CHALCHUAPA;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Santa Ana;2017;31;EL SALVADOR;Graduado Universitario;Soltero(a);1;1;1;1;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Ahuachapán;2017;31;AHUACHAPAN;6o Grado;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Cabañas;2017;31;CINQUERA;7o Grado;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Es hijo(a) de
Violencia Intrafamiliar;Cabañas;2017;31;SENSUNTEPEQUE;4o Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Cabañas;2017;31;SENSUNTEPEQUE;Cursando Universidad;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Nuera de
Violencia Intrafamiliar;Cabañas;2017;31;VICTORIA;3er Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Chalatenango;2017;31;CHALATENANGO;7o Grado;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Chalatenango;2017;31;CHALATENANGO;8o Grado;Soltero(a);0;1;1;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Chalatenango;2017;31;CHALATENANGO;Bachiller;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Chalatenango;2017;31;CHALATENANGO;Sin educación académica;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Chalatenango;2017;31;DULCE NOMBRE DE MARIA;Sin educación académica;Casado(a);1;1;1;0;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Chalatenango;2017;31;EL SALVADOR;4o Grado;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Chalatenango;2017;31;EL SALVADOR;Bachiller;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Chalatenango;2017;31;SAN LUIS DEL CARMEN;Bachiller;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Libertad;2017;31;COJUTEPEQUE;2o. Año de Bachillerato;Casado(a);1;1;1;1;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;La Libertad;2017;31;COLON;Bachiller;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;31;SANTA TECLA;Cursando Universidad;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Paz;2017;31;SANTIAGO NONUALCO;9o Grado;Divorciado(a);1;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Paz;2017;31;SANTIAGO NONUALCO;Bachiller;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Paz;2017;31;SANTIAGO NONUALCO;Sin educación académica;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Unión;2017;31;LA UNION;3er Grado;Soltero(a);1;1;1;1;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Unión;2017;31;LISLIQUE;3er Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Morazán;2017;31;SAN FRANCISCO GOTERA;7o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Miguel;2017;31;SAN JORGE;Graduado Universitario;Soltero(a);1;1;1;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Miguel;2017;31;SAN MIGUEL;Cursando Universidad;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;31;AYUTUXTEPEQUE;Bachiller;Casado(a);1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;31;AYUTUXTEPEQUE;Graduado Universitario;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;31;MEJICANOS;Bachiller;Casado(a);0;1;1;1;1;1;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;31;MEJICANOS;Bachiller;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Salvador;2017;31;SAN MARCOS;Bachiller;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;31;SAN MARTIN;Bachiller;Casado(a);0;1;1;0;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;San Salvador;2017;31;SAN PEDRO MASAHUAT;Bachiller;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;31;SAN SALVADOR;4o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;31;SAN SALVADOR;9o Grado;Soltero(a);1;1;1;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;31;SAN SALVADOR;Bachiller;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;31;SAN SALVADOR;Bachiller;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;31;SAN SALVADOR;Bachiller;Soltero(a);0;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;31;SAN SALVADOR;Graduado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Vicente;2017;31;APASTEPEQUE;7o Grado;Soltero(a);1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Vicente;2017;31;SANTO DOMINGO;9o Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Santa Ana;2017;31;SANTA ANA;9o Grado;Casado(a);1;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Usulután;2017;31;SAN MIGUEL;Cursando Universidad;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Usulután;2017;31;USULUTAN;3er. Año de Bachillerato;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Discriminación;San Salvador;2017;32;SAN SALVADOR;8o Grado;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia de Género;Ahuachapán;2017;32;AHUACHAPAN;9o Grado;Casado(a);0;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia de Género;La Libertad;2017;32;COLON;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;32;ZACATECOLUCA;Sin educación académica;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Unión;2017;32;CONCHAGUA;Graduado Universitario;Soltero(a);0;0;0;0;1;0;0;0;0;0;0;Expareja
Violencia de Género;La Unión;2017;32;LA UNION;3er Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Novio(a)
Violencia de Género;Morazán;2017;32;MEANGUERA;Egresado Universitario;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia de Género;San Salvador;2017;32;PANCHIMALCO;6o Grado;Soltero(a);0;0;0;0;1;0;0;0;0;0;0;Expareja
Violencia de Género;San Salvador;2017;32;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;Santa Ana;2017;32;SANTA ANA;Cursando Universidad;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Subalterno(a)
Violencia de Género;Usulután;2017;32;JIQUILISCO;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Ahuachapán;2017;32;AHUACHAPAN;9o Grado;Casado(a);1;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Ahuachapán;2017;32;TACUBA;7o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;32;GUACOTECTI;Bachiller;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Cabañas;2017;32;SAN ISIDRO;4o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Cabañas;2017;32;SENSUNTEPEQUE;4o Grado;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Es hijo(a) de
Violencia Intrafamiliar;Cabañas;2017;32;SENSUNTEPEQUE;Sin educación académica;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Libertad;2017;32;COLON;Bachiller;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Compañero(a) de Estudios
Violencia Intrafamiliar;La Libertad;2017;32;ILOPANGO;Graduado Universitario;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;32;SAN JOSE VILLANUEVA;Técnico;Casado(a);1;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;32;SAN SALVADOR;Egresado Universitario;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Libertad;2017;32;SANTA TECLA;3er. Año de Bachillerato;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Cuñado(a)
Violencia Intrafamiliar;La Libertad;2017;32;SANTA TECLA;Graduado Maestría;Casado(a);0;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;32;ZARAGOZA;3er Grado;Casado(a);1;1;0;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Libertad;2017;32;ZARAGOZA;Bachiller;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;La Paz;2017;32;EL ROSARIO;9o Grado;Casado(a);0;1;1;0;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;La Paz;2017;32;SAN LUIS LA HERRADURA;7o Grado;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Paz;2017;32;SAN LUIS LA HERRADURA;Sin educación académica;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;La Unión;2017;32;NUEVA ESPARTA;4o Grado;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Morazán;2017;32;DELICIAS DE CONCEPCION;4o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Morazán;2017;32;GUATAJIAGUA;Sin educación académica;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Cuñado(a)
Violencia Intrafamiliar;Morazán;2017;32;SAN FRANCISCO GOTERA;9o Grado;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;32;APOPA;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;32;AYUTUXTEPEQUE;Técnico;Casado(a);0;1;0;0;1;1;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;32;CUSCATANCINGO;9o Grado;Soltero(a);1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;32;SAN PEDRO MASAHUAT;Bachiller;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;32;SAN SALVADOR;9o Grado;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Cuñado(a)
Violencia Intrafamiliar;San Salvador;2017;32;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;32;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;32;SAN SALVADOR;Bachiller;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;32;SAN SALVADOR;Bachiller;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Santa Ana;2017;32;SANTA ANA;9o Grado;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Usulután;2017;32;JIQUILISCO;6o Grado;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Usulután;2017;32;USULUTAN;Egresado Universitario;Soltero(a);1;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;32;USULUTAN;Técnico;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia de Género;Ahuachapán;2017;33;AHUACHAPAN;9o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia de Género;Chalatenango;2017;33;EL SALVADOR;Sin educación académica;Casado(a);0;1;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Chalatenango;2017;33;NUEVA TRINIDAD;4o Grado;Soltero(a);0;0;0;1;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia de Género;La Libertad;2017;33;QUEZALTEPEQUE;6o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;33;ZACATECOLUCA;9o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;33;ZACATECOLUCA;Bachiller;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;San Salvador;2017;33;SAN SALVADOR;6o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Vecino(a)
Violencia de Género;San Salvador;2017;33;SAN SALVADOR;Graduado Maestría;Casado(a);0;1;0;0;0;1;0;0;0;0;0;Expareja
Violencia de Género;San Salvador;2017;33;SOYAPANGO;3er Grado;Soltero(a);0;0;0;1;0;0;0;0;0;0;0;N/D
Violencia de Género;Santa Ana;2017;33;SOYAPANGO;9o Grado;Casado(a);0;0;0;0;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Ahuachapán;2017;33;AHUACHAPAN;Sin educación académica;Soltero(a);0;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Ahuachapán;2017;33;SANTA ANA;1er. Año de Bachillerato;Divorciado(a);1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Cabañas;2017;33;SENSUNTEPEQUE;3er Grado;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Hermano(a)
Violencia Intrafamiliar;Cabañas;2017;33;SENSUNTEPEQUE;6o Grado;Soltero(a);0;1;1;1;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Chalatenango;2017;33;CHALATENANGO;Graduado Universitario;Casado(a);0;1;0;1;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;La Libertad;2017;33;SANTA TECLA;Cursando Universidad;Casado(a);0;1;0;0;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;La Paz;2017;33;ZACATECOLUCA;Sin educación académica;Soltero(a);0;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Morazán;2017;33;DELICIAS DE CONCEPCION;4o Grado;Unión no matrimonial;0;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Miguel;2017;33;SAN MIGUEL;3er Grado;Soltero(a);1;1;1;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Miguel;2017;33;SAN MIGUEL;6o Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Miguel;2017;33;SAN MIGUEL;9o Grado;Otro;1;1;1;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Miguel;2017;33;SAN MIGUEL;Cursando Técnico;Soltero(a);1;1;1;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Miguel;2017;33;SAN MIGUEL;Graduado Maestría;Casado(a);1;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;33;APOPA;Bachiller;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;33;CIUDAD DELGADO;Cursando Universidad;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;CUSCATANCINGO;8o Grado;Soltero(a);1;1;0;1;1;1;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;San Salvador;2017;33;MEJICANOS;Bachiller;Divorciado(a);1;1;1;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;MEJICANOS;Graduado Universitario;Soltero(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;6o Grado;Casado(a);1;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Bachiller;Casado(a);1;1;0;1;1;1;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Graduado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Graduado Universitario;Casado(a);1;1;0;1;0;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Graduado Universitario;Casado(a);1;1;1;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Graduado Universitario;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Salvador;2017;33;SAN SALVADOR;Graduado Universitario;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;SANTA TECLA;Cursando Universidad;Soltero(a);1;1;0;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Salvador;2017;33;SANTA TECLA;Graduado Maestría;Soltero(a);0;1;1;1;1;1;0;0;0;0;0;Expareja
Violencia Intrafamiliar;San Vicente;2017;33;GUADALUPE;9o Grado;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Cuñado(a)
Violencia Intrafamiliar;San Vicente;2017;33;SAN CAYETANO ISTEPEQUE;9o Grado;Soltero(a);0;1;0;1;1;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;San Vicente;2017;33;SAN VICENTE;Cursando Universidad;Soltero(a);0;1;0;0;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;San Vicente;2017;33;SAN VICENTE;Técnico;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Hermano(a)
Violencia Intrafamiliar;San Vicente;2017;33;TECOLUCA;3er Grado;Soltero(a);0;1;1;1;1;0;0;0;0;0;0;Expareja
Violencia Intrafamiliar;Santa Ana;2017;33;SANTA ANA;2o Grado;Unión no matrimonial;0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Santa Ana;2017;33;SANTA ANA;Cursando Universidad;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Santa Ana;2017;33;SANTA ANA;Cursando Universidad;Casado(a);0;1;1;0;0;0;0;0;0;0;0;N/D
Violencia Intrafamiliar;Santa Ana;2017;33;TEXISTEPEQUE;2o Grado;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;33;MERCEDES UMAÑA;Técnico;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;33;OZATLAN;9o Grado;Casado(a);1;1;1;1;1;0;0;0;0;0;0;Esposo(a)
Violencia Intrafamiliar;Usulután;2017;33;SAN MIGUEL;3er Grado;Soltero(a);1;1;0;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;33;USULUTAN;2o. Año de Bachillerato;Soltero(a);1;1;1;0;1;0;0;0;0;0;0;Es compañero(a) de vida de
Violencia Intrafamiliar;Usulután;2017;33;USULUTAN;9o Grado;Divorciado(a);0;1;1;0;1;0;0;0;0;0;0;Expareja
Violencia de Género;La Libertad;2017;34;COLON;Bachiller;Casado(a);0;1;0;0;1;0;0;0;0;0;0;otro
Violencia de Género;La Libertad;2017;34;COLON;Graduado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;La Paz;2017;34;ZACATECOLUCA;8o Grado;Soltero(a);0;0;0;0;0;0;0;0;0;0;0;otro
Violencia de Género;Morazán;2017;34;SAN FRANCISCO GOTERA;9o Grado;Casado(a);0;1;1;0;0;0;0;0;0;0;0;Esposo(a)
Violencia de Género;Morazán;2017;34;SAN FRANCISCO GOTERA;9o Grado;Casado(a);0;1;1;0;0;0;0;0;0;0;0;N/D
Violencia de Género;San Salvador;2017;34;MEJICANOS;Egresado Universitario;Casado(a);0;0;0;0;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;San Salvador;2017;34;MEJICANOS;Egresado Universitario;Casado(a);0;1;0;0;0;0;0;0;0;0;0;Compañero(a) de Trabajo
Violencia de Género;San Salvador;2017;34;SAN SALVADOR;Bachiller;Soltero(a);0;1;0;0;0;0;0;0;0;0;0;otro
